Year,CollegeName,Branch,Category,ClosingRank
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GM,16017
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GMK,21935
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,GMR,17832
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,SCG,37498
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,SCR,48522
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,STG,18326
2022,61 E061 University B.D.T. college of Engineering Davangere,CS Computers,STR,28518
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,1G,58566
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,2AG,51473
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,2AR,54455
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,2BG,91139
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,3AG,40728
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,3BG,40701
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,GM,40647
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,GMK,42901
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,GMR,49381
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,SCG,91290
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,AI Artificial,SCR,166807
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,1G,28510
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,1R,39430
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2AG,30977
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2AK,35378
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2AR,31411
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,2BG,23408
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3AG,20027
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3BG,21237
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3BK,28323
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,3BR,27595
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GM,16161
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GMK,19235
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,GMR,27186
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,SCG,57405
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,SCR,84571
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,STG,21151
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,CS Computers,STR,49879
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,1G,58418
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,2AG,60317
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,2BG,77976
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,3AG,92793
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,3BG,38710
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,GM,37853
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,GMR,38400
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,SCG,92316
2022,62 E062 Bapuji Institute of Engineering and Technology Davangere,DS Comp. Sc. Engg-,STR,98107
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,1G,127709
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,2AG,50334
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,2AR,76506
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,2BG,71281
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,3AG,51341
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,3BG,50868
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,GM,47836
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,GMK,62780
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,GMR,72691
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,AI Artificial,SCG,102410
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,DS Comp. Sc. Engg-,1G,51596
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,DS Comp. Sc. Engg-,2AG,71586
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,DS Comp. Sc. Engg-,2BG,93341
2022,64 E064 Adhichunchanagiri Institute of Technology Chickmagalur,DS Comp. Sc. Engg-,3AG,62335
